Number,ApertureRA,ApertureDec,CentroidRA,CentroidDec,ApertureX,ApertureY,CentroidX,CentroidY,CentroidFlag,SourceIntensityB,SourceIntensityV,ApertureCorr,SourceUncertainty,DataUnits,Magnitude,MagUncertainty,SourceModel,SkyModel,SkyMedian,SkyMode,SkyAverage,SkyLocalNonAnnulusBkg,SkyRMS,SkyCustom,SkySigma,SkyScale,RadiusCentroid,ApertureMajorRadius,ApertureMinorRadius,ApertureRotationAngle,SkyRadiusInner,SkyRadiusOuter,ApertureNumPixels,ApertureNumRejected,SkyNumPixels,RadialProfileFWHM,Flags,Image
783,251.738056,-1.939438,251.738053,-1.939396,1408,269,1408.063,269.752,1,815.468,2825.57,1,56.3679,D.N.,-8.6278,0.0217,2,B,9.179105,9.613605,9.745721,9.246153,10.348066,0,3.482471,1.888557,5,5,5,0,8,15,79.04,0,501,3.2,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
784,251.802387,-1.939326,251.802395,-1.93931,248,271,247.85,271.303,1,15409.3,81455,1,543.715,D.N.,-12.2773,0.0072,2,B,44.019611,29.825242,80.510199,19.423819,135.396502,0,108.966906,46.645345,5,5,5,0,8,15,79.04,0,506,3.22,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
785,251.780592,-1.939216,251.780873,-1.939673,641,273,635.936,264.749,1,34906.3,84337.9,1,312.474,D.N.,-12.3151,0.004,2,B,26.209042,25.914397,32.384338,12.270122,38.458564,0,20.764746,11.615753,5,5,5,0,8,15,79.04,0,502,11.95,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
786,251.740386,-1.939438,251.740322,-1.939433,1366,269,1367.146,269.087,1,75.0062,350.443,1,23.9773,D.N.,-6.3615,0.0743,2,B,8.790426,8.592123,8.84088,8.827488,8.975443,0,1.549861,1.512986,5,5,5,0,8,15,79.04,0,516,12.78,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
787,251.726355,-1.939271,251.72635,-1.939268,1619,272,1619.088,272.057,1,256.782,1064.52,1,35.7951,D.N.,-7.5679,0.0365,2,B,8.828969,7.99918,8.906443,8.367926,9.048176,0,1.596795,1.485128,5,5,5,0,8,15,79.04,0,510,3.15,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
788,251.751144,-1.939327,251.751133,-1.93928,1172,271,1172.204,271.852,1,750.668,2662.16,1,54.0096,D.N.,-8.5631,0.022,2,B,9.2398,8.853459,9.161102,9.040515,9.284363,0,1.509319,1.611615,5,5,5,0,8,15,79.04,0,514,3.5,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
789,251.791073,-1.939382,251.790936,-1.93931,452,270,454.483,271.298,1,959.269,4100.14,1,444.034,D.N.,-9.032,0.1176,2,B,27.785391,18.147307,56.567414,15.407575,81.490368,0,58.716911,44.25278,5,5,5,0,8,15,79.04,0,502,3.24,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
790,251.790796,-1.939271,251.790933,-1.93931,457,272,454.529,271.297,1,959.123,4202.39,1,405.081,D.N.,-9.0587,0.1047,2,B,26.686026,19.357042,51.635385,15.301753,72.8708,0,51.470656,40.263292,5,5,5,0,8,15,79.04,0,501,3.23,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
791,251.746763,-1.939271,251.746767,-1.939224,1251,272,1250.929,272.858,1,260.781,1070.01,1,36.8825,D.N.,-7.5735,0.0374,2,B,9.400518,9.011317,9.678378,8.859746,9.91391,0,2.150286,1.717676,5,5,5,0,8,15,79.04,0,507,3.53,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
792,251.71055,-1.939271,251.710516,-1.939277,1904,272,1904.606,271.878,1,106.846,461.491,1,27.124,D.N.,-6.6604,0.0638,2,B,8.59019,7.980087,8.72062,8.428331,8.923443,0,1.893596,1.669089,5,5,5,0,8,15,79.04,0,506,3.29,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
793,251.80588,-1.938994,251.806132,-1.939056,185,277,180.468,275.882,1,6938.87,27075.4,1,290.196,D.N.,-11.0814,0.0116,2,B,27.379297,17.886813,37.836705,20.022993,45.986254,0,26.162674,24.069416,5,5,5,0,8,15,79.04,0,501,6.52,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
794,251.795732,-1.939271,251.795753,-1.939234,368,272,367.62,272.661,1,1970.83,8344.35,1,535.394,D.N.,-9.8035,0.0697,2,B,46.105051,25.38188,104.894215,18.395082,217.842942,0,191.114978,53.172425,5,5,5,0,8,15,79.04,0,506,3.12,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
795,251.792238,-1.939271,251.792164,-1.939251,431,272,432.329,272.365,1,1049.97,4026.69,1,185.937,D.N.,-9.0124,0.0501,2,B,22.061462,16.442947,36.840819,16.180357,53.981093,0,39.494789,17.591529,5,5,5,0,8,15,79.04,0,499,0.28,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
796,251.791628,-1.938828,251.791679,-1.938955,442,280,441.083,277.696,1,2927.96,12784.4,1,289.006,D.N.,-10.2667,0.0245,2,B,28.219982,18.596983,44.11402,15.528539,58.162888,0,37.943942,26.786721,5,5,5,0,8,15,79.04,0,502,3.4,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
797,251.814975,-1.93916,251.814941,-1.939154,21,274,21.614,274.094,1,5370.21,24918.2,1,326.022,D.N.,-10.9913,0.0142,2,B,27.219515,19.615715,45.679521,19.738815,60.944318,0,40.38382,28.717929,5,5,5,0,8,15,79.04,0,500,3.37,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
798,251.797562,-1.939216,251.797532,-1.939216,335,273,335.537,272.99,1,1503.84,6906.35,1,175.293,D.N.,-9.5981,0.0276,2,B,26.317989,19.404004,35.333862,18.873915,43.372652,0,25.178772,15.541128,5,5,5,0,8,15,79.04,0,501,3.36,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
799,251.789742,-1.939216,251.7897,-1.939219,476,273,476.771,272.949,1,895.712,3420.04,1,407.9,D.N.,-8.8351,0.1295,2,B,31.530933,18.915236,64.082816,15.022499,106.278359,0,84.868989,40.68055,5,5,5,0,8,15,79.04,0,505,0.28,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
800,251.754472,-1.939105,251.754458,-1.939107,1112,275,1112.241,274.962,1,713.044,2507.02,1,52.8488,D.N.,-8.4979,0.0229,2,B,9.615935,9.244802,9.885092,9.34387,10.086728,0,2.008726,1.705123,5,5,5,0,8,15,79.04,0,508,3.33,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
801,251.806158,-1.939105,251.806127,-1.939055,180,275,180.561,275.898,1,6938.87,27336.3,1,279.8,D.N.,-11.0919,0.0111,2,B,26.631039,18.048993,37.102369,20.021126,44.848286,0,25.220032,22.733529,5,5,5,0,8,15,79.04,0,502,3.22,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
802,251.806102,-1.938827,251.806133,-1.939056,181,280,180.441,275.88,1,6944.28,27075.4,1,290.196,D.N.,-11.0814,0.0116,2,B,27.379297,17.886813,37.836705,19.845842,45.986254,0,26.162674,24.069416,5,5,5,0,8,15,79.04,0,501,4,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
803,251.77549,-1.939161,251.775505,-1.939055,733,274,732.729,275.901,1,1203.01,4874.59,1,73.1228,D.N.,-9.2198,0.0163,2,B,12.189447,11.502938,12.721288,11.648032,13.059506,0,2.955842,2.188008,5,5,5,0,8,15,79.04,0,500,4.32,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
804,251.729072,-1.93916,251.729087,-1.939136,1570,274,1569.74,274.43,1,131.526,662.054,1,30.743,D.N.,-7.0522,0.0504,2,B,8.974996,7.995171,9.033601,8.495922,9.188316,0,1.680693,1.697135,5,5,5,0,8,15,79.04,0,510,3.57,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
805,251.796453,-1.938939,251.796463,-1.938899,355,278,354.815,278.714,1,17986.9,88791.6,1,611.998,D.N.,-12.3709,0.0075,2,B,46.349842,27.303748,97.280469,18.377214,186.653907,0,159.456396,53.889619,5,5,5,0,8,15,79.04,0,507,3.41,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
806,251.791739,-1.939105,251.79168,-1.938955,440,275,441.068,277.708,1,2927.83,12786.1,1,289.009,D.N.,-10.2668,0.0245,2,B,28.219982,18.596983,44.11402,15.72459,58.162888,0,37.943942,26.786721,5,5,5,0,8,15,79.04,0,502,3.56,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
807,251.791351,-1.938883,251.791679,-1.938955,447,279,441.071,277.7,1,2910.67,12786.1,1,289.009,D.N.,-10.2668,0.0245,2,B,28.219982,18.596983,44.11402,15.361135,58.162888,0,37.943942,26.786721,5,5,5,0,8,15,79.04,0,502,0.28,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
808,251.791351,-1.938661,251.791678,-1.938956,447,283,441.104,277.68,1,2910.67,12882.7,1,289.176,D.N.,-10.275,0.0244,2,B,28.219982,18.596983,44.11402,15.282141,58.162888,0,37.943942,26.786721,5,5,5,0,8,15,79.04,0,502,2.05,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
809,251.781867,-1.939105,251.781863,-1.939061,618,275,618.076,275.802,1,936.588,4113.15,1,376.9,D.N.,-9.0354,0.0995,2,B,28.431463,19.704168,67.283088,12.763499,137.500118,0,120.032963,37.412654,5,5,5,0,8,15,79.04,0,503,3.27,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
810,251.778595,-1.93916,251.778591,-1.939112,677,274,677.08,274.873,1,465.607,1717.07,1,52.9783,D.N.,-8.087,0.0335,2,B,12.248093,10.075726,13.903066,12.169504,14.92796,0,5.441286,3.325157,5,5,5,0,8,15,79.04,0,503,3.62,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
811,251.760738,-1.93905,251.760708,-1.939069,999,276,999.541,275.644,1,154.116,654.94,1,30.7314,D.N.,-7.0405,0.0509,2,B,9.833116,9.891587,10.654297,9.961497,11.602021,0,4.59723,1.715215,5,5,5,0,8,15,79.04,0,507,3.18,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
812,251.809374,-1.939049,251.809383,-1.939021,122,276,121.84,276.51,1,2257.17,8498.66,1,288.818,D.N.,-9.8234,0.0369,2,B,27.12731,19.598121,43.776897,19.284313,56.890444,0,36.369431,27.571646,5,5,5,0,8,15,79.04,0,503,1.2,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
813,251.781424,-1.938939,251.781379,-1.938909,626,278,626.805,278.544,1,1770.41,6859.94,1,204.435,D.N.,-9.5908,0.0324,2,B,19.946901,13.738522,39.137096,12.608956,68.34609,0,56.086255,18.845949,5,5,5,0,8,15,79.04,0,508,36.84,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
814,251.768558,-1.938939,251.768533,-1.938925,858,278,858.444,278.256,1,276.274,1156.61,1,46.0176,D.N.,-7.658,0.0432,2,B,11.278816,10.869264,12.542584,10.697552,13.356731,0,4.596524,3.121518,5,5,5,0,8,15,79.04,0,501,3.26,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
815,251.753418,-1.938828,251.753573,-1.938438,1131,280,1128.204,287.045,1,784.244,2879.76,1,58.305,D.N.,-8.6484,0.022,2,B,10.183488,9.63039,11.17239,9.276625,12.010247,0,4.411598,2.297777,5,5,5,0,8,15,79.04,0,506,3.21,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
816,251.706834,-1.938772,251.706794,-1.938785,1971,281,1971.723,280.758,1,390.721,1333.33,1,40.7718,D.N.,-7.8123,0.0332,2,B,8.706024,8.139973,8.913038,8.146703,9.156924,0,2.101378,1.827179,5,5,5,0,8,15,79.04,0,503,3.71,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
817,251.803108,-1.938828,251.802788,-1.938645,235,280,240.753,283.286,1,20516.9,41440.1,1,625.011,D.N.,-11.5436,0.0164,2,B,57.710899,39.834722,113.099676,19.385462,225.304612,0,195.05453,59.526331,5,5,5,0,8,15,79.04,0,503,10.13,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
818,251.802775,-1.938661,251.802784,-1.938645,241,283,240.843,283.289,1,20516.9,41440.2,1,625.011,D.N.,-11.5436,0.0164,2,B,57.710899,39.834722,113.099676,19.213064,225.304612,0,195.05453,59.526331,5,5,5,0,8,15,79.04,0,503,3.25,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
819,251.802775,-1.938218,251.802783,-1.938644,241,291,240.857,283.311,1,20516.9,41454.2,1,625.022,D.N.,-11.5439,0.0164,2,B,57.710899,39.834722,113.099676,18.985693,225.304612,0,195.05453,59.526331,5,5,5,0,8,15,79.04,0,503,3.37,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
820,251.802608,-1.937996,251.802788,-1.938645,244,295,240.762,283.29,1,20516.9,41440.2,1,625.011,D.N.,-11.5436,0.0164,2,B,57.710899,39.834722,113.099676,18.848902,225.304612,0,195.05453,59.526331,5,5,5,0,8,15,79.04,0,503,14,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
821,251.772107,-1.938828,251.771937,-1.939292,794,280,797.062,271.622,1,20620.9,41569.2,1,208.66,D.N.,-11.5469,0.0054,2,B,14.43552,13.708895,16.260577,11.095132,17.38585,0,6.159301,4.469813,5,5,5,0,8,15,79.04,0,502,30.41,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
822,251.76756,-1.938773,251.767568,-1.938743,876,281,875.849,281.542,1,363.504,1348.04,1,42.2762,D.N.,-7.8243,0.034,2,B,11.215477,9.671467,11.933792,10.467148,12.508221,0,3.750748,2.111584,5,5,5,0,8,15,79.04,0,504,3.48,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
823,251.756745,-1.938717,251.756753,-1.938714,1071,282,1070.87,282.063,1,129.616,512.502,1,29.0302,D.N.,-6.7742,0.0615,2,B,9.76014,9.254258,10.170358,9.516249,10.548434,0,2.801581,1.830957,5,5,5,0,8,15,79.04,0,504,3.29,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
824,251.727852,-1.938717,251.727849,-1.938734,1592,282,1592.06,281.685,1,77.073,300.852,1,24.254,D.N.,-6.1959,0.0875,2,B,8.995306,8.190661,9.205535,8.466557,9.458367,0,2.174454,1.707393,5,5,5,0,8,15,79.04,0,502,3.18,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
825,251.799946,-1.938661,251.799967,-1.938593,292,283,291.628,284.235,1,2419.45,10370.3,1,279.396,D.N.,-10.0395,0.0293,2,B,26.099348,15.936844,46.393459,19.006086,71.0521,0,53.868837,26.192855,5,5,5,0,8,15,79.04,0,500,3.49,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
826,251.782533,-1.938662,251.782534,-1.938631,606,283,605.983,283.558,1,684.958,2751.16,1,191.271,D.N.,-8.5988,0.0755,2,B,18.056557,14.226151,35.517582,13.020882,57.666286,0,45.475145,18.539597,5,5,5,0,8,15,79.04,0,506,3.2,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
827,251.759352,-1.938551,251.759358,-1.938533,1024,285,1023.897,285.323,1,1397.83,5560.72,1,76.6844,D.N.,-9.3628,0.015,2,B,10.0239,9.468175,10.319153,9.735952,10.613039,0,2.482736,1.800637,5,5,5,0,8,15,79.04,0,501,3.15,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
828,251.718868,-1.938606,251.718896,-1.938592,1754,284,1753.491,284.241,1,276.61,992.138,1,34.1846,D.N.,-7.4914,0.0374,2,B,8.593951,8.994804,8.540131,8.749053,8.655543,0,1.410123,1.341179,5,5,5,0,8,15,79.04,0,515,3.48,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
829,251.799336,-1.938495,251.799271,-1.938489,303,286,304.188,286.112,1,5743.23,17977.4,1,362.729,D.N.,-10.6368,0.0219,2,B,40.139606,21.828655,55.025151,18.970484,69.08458,0,41.814062,33.924125,5,5,5,0,8,15,79.04,0,499,0.28,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
830,251.790796,-1.938551,251.790976,-1.938504,457,285,453.75,285.837,1,2934.34,12193.3,1,202.705,D.N.,-10.2153,0.018,2,B,20.032946,14.438297,34.932576,15.086343,51.23293,0,37.51457,17.113332,5,5,5,0,8,15,79.04,0,500,4.63,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
831,251.791018,-1.938495,251.790979,-1.938504,453,286,453.701,285.837,1,2934.34,12192.7,1,202.704,D.N.,-10.2152,0.018,2,B,20.032946,14.438297,34.932576,15.112752,51.23293,0,37.51457,17.113332,5,5,5,0,8,15,79.04,0,500,3.85,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
832,251.787801,-1.938329,251.787777,-1.938316,511,289,511.431,289.235,1,32217,187856,1,446.965,D.N.,-13.1846,0.0026,2,B,30.432829,24.48319,32.968979,14.478244,34.89207,0,11.435096,11.005167,5,5,5,0,8,15,79.04,0,506,3.26,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
833,251.734174,-1.938274,251.734433,-1.938537,1478,290,1473.345,285.243,1,166.188,771.529,1,32.5313,D.N.,-7.2184,0.0458,2,B,8.786501,8.00347,8.859859,8.610563,9.029119,0,1.74179,1.708454,5,5,5,0,8,15,79.04,0,511,3.18,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
834,251.814698,-1.938605,251.814667,-1.9385,26,284,26.561,285.9,1,1460.32,6114.62,1,801.487,D.N.,-9.4659,0.1423,2,B,48.535303,21.33449,115.765058,19.448744,214.630794,0,180.914422,80.335352,5,5,5,0,8,15,79.04,0,502,10.93,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
835,251.814643,-1.938384,251.814668,-1.9385,27,288,26.545,285.9,1,1475.78,6114.62,1,801.487,D.N.,-9.4659,0.1423,2,B,48.535303,21.33449,115.765058,19.313051,214.630794,0,180.914422,80.335352,5,5,5,0,8,15,79.04,0,502,3.71,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
836,251.770887,-1.938551,251.770884,-1.938518,816,285,816.055,285.595,1,340.745,1393.29,1,54.7469,D.N.,-7.8601,0.0427,2,B,12.590367,11.738258,14.529236,11.137733,16.079816,0,6.896165,4.031074,5,5,5,0,8,15,79.04,0,499,3.23,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
837,251.753584,-1.93844,251.753582,-1.938438,1128,287,1128.048,287.039,1,784.272,2875.22,1,58.266,D.N.,-8.6467,0.022,2,B,10.183488,9.63039,11.17239,9.341164,12.010247,0,4.411598,2.297777,5,5,5,0,8,15,79.04,0,506,3.03,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
838,251.734452,-1.938551,251.734434,-1.938537,1473,285,1473.323,285.256,1,166.188,771.529,1,32.5313,D.N.,-7.2184,0.0458,2,B,8.786501,8.00347,8.859859,8.601537,9.029119,0,1.74179,1.708454,5,5,5,0,8,15,79.04,0,511,3.53,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
839,251.798893,-1.93855,251.799273,-1.938489,311,285,304.152,286.108,1,5774.68,17977.4,1,362.729,D.N.,-10.6368,0.0219,2,B,40.139606,21.828655,55.025151,18.986633,69.08458,0,41.814062,33.924125,5,5,5,0,8,15,79.04,0,499,3.49,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
840,251.796009,-1.938052,251.795983,-1.938027,363,294,363.478,294.443,1,70921.3,550538,1,872.696,D.N.,-14.352,0.0017,2,B,64.826927,34.741144,86.546592,17.54521,105.387912,0,60.195304,46.296272,5,5,5,0,8,15,79.04,0,505,3.32,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
841,251.772273,-1.938551,251.771939,-1.939291,791,285,797.033,271.638,1,20616,41568.4,1,208.658,D.N.,-11.5469,0.0054,2,B,14.43552,13.708895,16.260577,11.11653,17.38585,0,6.159301,4.469813,5,5,5,0,8,15,79.04,0,502,3.86,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
842,251.717371,-1.93844,251.717387,-1.938484,1781,287,1780.709,286.198,1,128.633,508.384,1,27.3401,D.N.,-6.7655,0.0584,2,B,8.605812,8.599774,8.596711,8.580408,8.73512,0,1.550341,1.560624,5,5,5,0,8,15,79.04,0,513,3.42,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
843,251.707721,-1.938495,251.707713,-1.938467,1955,286,1955.152,286.496,1,194.054,823.016,1,34.8126,D.N.,-7.2885,0.0459,2,B,8.966467,8.168081,9.509517,8.288689,9.99427,0,3.077881,1.986516,5,5,5,0,8,15,79.04,0,503,3.3,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
844,251.807877,-1.938495,251.808032,-1.938381,149,286,146.21,288.05,1,4002.21,14656.8,1,302.097,D.N.,-10.4151,0.0224,2,B,31.042538,20.339477,44.894113,19.403412,55.955345,0,33.43264,27.880656,5,5,5,0,8,15,79.04,0,503,4.46,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
845,251.808099,-1.938384,251.808035,-1.938382,145,288,146.141,288.044,1,4001.9,14656.8,1,302.097,D.N.,-10.4151,0.0224,2,B,31.042538,20.339477,44.894113,19.370275,55.955345,0,33.43264,27.880656,5,5,5,0,8,15,79.04,0,503,5.27,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
846,251.808265,-1.938107,251.808038,-1.938382,142,293,146.097,288.04,1,4000.87,14622.7,1,302.04,D.N.,-10.4126,0.0224,2,B,31.042538,20.339477,44.894113,19.354164,55.955345,0,33.43264,27.880656,5,5,5,0,8,15,79.04,0,503,3.96,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
847,251.789465,-1.938384,251.789498,-1.938398,481,288,480.406,287.753,1,1418.71,5411.72,1,144.883,D.N.,-9.3333,0.0291,2,B,20.695426,16.191376,27.273417,14.790137,31.624368,0,16.024263,12.56082,5,5,5,0,8,15,79.04,0,498,3.37,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
848,251.725967,-1.938384,251.725986,-1.938324,1626,288,1625.654,289.09,1,591.792,1960.85,1,48.1688,D.N.,-8.2311,0.0267,2,B,9.357918,9.624116,9.552995,8.420346,9.94345,0,2.761803,1.910741,5,5,5,0,8,15,79.04,0,506,3.74,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
849,251.766839,-1.938329,251.766808,-1.938324,889,289,889.549,289.092,1,420.069,1618.43,1,44.72,D.N.,-8.0227,0.03,2,B,10.659588,10.058065,10.978091,10.401871,11.248411,0,2.453608,1.968166,5,5,5,0,8,15,79.04,0,505,3.67,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
850,251.748981,-1.938274,251.748978,-1.938276,1211,290,1211.063,289.967,1,209.904,961.105,1,34.8041,D.N.,-7.4569,0.0393,2,B,9.27168,8.395362,9.467412,9.047691,9.648768,0,1.863795,1.59375,5,5,5,0,8,15,79.04,0,504,3.55,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
851,251.740053,-1.938329,251.74002,-1.938293,1372,289,1372.594,289.654,1,175.21,714.94,1,31.1641,D.N.,-7.1357,0.0473,2,B,9.173238,10.028574,9.137792,8.781701,9.289333,0,1.672695,1.615988,5,5,5,0,8,15,79.04,0,514,3.39,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
852,251.782422,-1.938274,251.782595,-1.938132,608,290,604.888,292.554,1,1383.58,5210.83,1,117.733,D.N.,-9.2923,0.0245,2,B,15.857381,13.730329,22.716656,12.99009,28.921307,0,17.917558,9.361446,5,5,5,0,8,15,79.04,0,499,3.48,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
853,251.761681,-1.938218,251.761715,-1.938161,982,291,981.389,292.031,1,669.766,2434.16,1,52.37,D.N.,-8.4659,0.0234,2,B,10.056512,8.442208,10.423357,10.092172,10.772209,0,2.72192,1.769168,5,5,5,0,8,15,79.04,0,503,3.6,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
854,251.754361,-1.938163,251.75438,-1.938147,1114,292,1113.65,292.283,1,605.014,2304.2,1,53.6536,D.N.,-8.4063,0.0253,2,B,10.036306,9.250636,11.327394,9.383041,12.709726,0,5.770005,2.416336,5,5,5,0,8,15,79.04,0,507,3.3,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
855,251.741217,-1.938218,251.741187,-1.938236,1351,291,1351.548,290.685,1,46.6022,342.698,1,23.3185,D.N.,-6.3373,0.0739,2,B,8.972437,8.787549,8.996068,8.651714,9.12389,0,1.523372,1.431099,5,5,5,0,8,15,79.04,0,513,3.02,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
856,251.814033,-1.937996,251.814032,-1.93797,38,295,38.009,295.474,1,25457.8,56803.3,1,594.49,D.N.,-11.8859,0.0114,2,B,47.301517,23.791276,70.522469,19.187908,91.074158,0,57.685987,54.883269,5,5,5,0,8,15,79.04,0,505,3.41,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
857,251.8137,-1.93783,251.814025,-1.937969,44,298,38.128,295.478,1,25457.8,56845.6,1,594.526,D.N.,-11.8867,0.0114,2,B,47.301517,23.791276,70.522469,19.140083,91.074158,0,57.685987,54.883269,5,5,5,0,8,15,79.04,0,505,2.9,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
858,251.809208,-1.938162,251.809206,-1.9381,125,292,125.026,293.116,1,2659.36,11027,1,258.633,D.N.,-10.1061,0.0255,2,B,27.739609,17.207541,42.020411,19.36484,53.719361,0,33.500671,23.79943,5,5,5,0,8,15,79.04,0,501,3.95,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
859,251.809263,-1.937996,251.809214,-1.9381,124,295,124.893,293.119,1,2659.53,11001.6,1,258.583,D.N.,-10.1036,0.0255,2,B,27.739609,17.207541,42.020411,19.393106,53.719361,0,33.500671,23.79943,5,5,5,0,8,15,79.04,0,501,20.94,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
860,251.782588,-1.938107,251.78259,-1.93813,605,293,604.969,292.583,1,1382.98,5239.53,1,117.855,D.N.,-9.2982,0.0244,2,B,15.857381,13.730329,22.716656,13.047393,28.921307,0,17.917558,9.361446,5,5,5,0,8,15,79.04,0,499,3.46,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
861,251.759906,-1.938163,251.759893,-1.938141,1014,292,1014.237,292.388,1,150.512,543.508,1,35.6249,D.N.,-6.838,0.0712,2,B,10.079018,9.755695,14.574227,9.852139,22.086652,0,16.612066,2.713494,5,5,5,0,8,15,79.04,0,503,12.52,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
